id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,quartier
2025-1089997,2025-12-19,1,Vente,108000.0,88.0,,RUE CHEVALIER P CASSINE,1545,83200.0,83137,Toulon,83,,,83137000DK0209,,,281.0,67.52,282.0,,,,,,,,2,2.0,Appartement,66.0,4.0,,,,,,5.912983,43.13566,Toulon - Ubc - Dardennes - Barbanne
2025-1089997,2025-12-19,1,Vente,108000.0,88.0,,RUE CHEVALIER P CASSINE,1545,83200.0,83137,Toulon,83,,,83137000DK0209,,,281.0,67.52,282.0,,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.912983,43.13566,Toulon - Ubc - Dardennes - Barbanne
2025-1089998,2025-12-19,1,Vente,172000.0,641.0,,RUE HENRI STE CLAIRE DEVILLE,3597,83100.0,83137,Toulon,83,,,83137000AW0284,,,183.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.979554,43.12949,Toulon - Haute ville
2025-1089998,2025-12-19,1,Vente,172000.0,641.0,,RUE HENRI STE CLAIRE DEVILLE,3597,83100.0,83137,Toulon,83,,,83137000AW0284,,,135.0,65.95,137.0,,,,,,,,2,2.0,Appartement,65.0,3.0,,,,,,5.979554,43.12949,Toulon - Haute ville
2025-1089998,2025-12-19,1,Vente,172000.0,641.0,,RUE HENRI STE CLAIRE DEVILLE,3597,83100.0,83137,Toulon,83,,,83137000AW0284,,,135.0,65.95,137.0,,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.979554,43.12949,Toulon - Haute ville
2025-1089998,2025-12-19,1,Vente,172000.0,641.0,,RUE HENRI STE CLAIRE DEVILLE,3597,83100.0,83137,Toulon,83,,,83137000AW0284,,,135.0,65.95,137.0,,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.979554,43.12949,Toulon - Haute ville
2025-1090001,2025-12-18,1,Vente,89000.0,12.0,,SQ ETIENNE PELABON,2710,83000.0,83137,Toulon,83,,,83137000CM0326,,,11.0,40.85,,,,,,,,,1,2.0,Appartement,43.0,2.0,,,,,,5.934874,43.118493,Toulon - Haute ville
2025-1090003,2025-12-19,1,Vente,143850.0,257.0,,CHE DE PLAISANCE,5845,83200.0,83137,Toulon,83,,,83137000CY0616,,,449.0,47.7,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.916976,43.131164,Toulon - Ubc - Dardennes - Barbanne
2025-1090003,2025-12-19,1,Vente,143850.0,257.0,,CHE DE PLAISANCE,5845,83200.0,83137,Toulon,83,,,83137000CY0616,,,449.0,47.7,,,,,,,,,1,2.0,Appartement,47.0,2.0,,,,,,5.916976,43.131164,Toulon - Ubc - Dardennes - Barbanne
2025-1090008,2025-12-23,2,Vente,246000.0,17.0,,RUE POMME DE PIN,5875,83000.0,83137,Toulon,83,,,83137000CM0202,,,,,,,,,,,,,0,,,,,S,sols,,,50.0,5.935034,43.120862,Toulon - Haute ville
2025-1090008,2025-12-23,2,Vente,246000.0,15.0,,RUE POMME DE PIN,5875,83000.0,83137,Toulon,83,,,83137000CM0203,,,1.0,,,,,,,,,,1,2.0,Appartement,26.0,1.0,,,,,,5.935076,43.120909,Toulon - Haute ville
2025-1090008,2025-12-23,2,Vente,246000.0,15.0,,RUE POMME DE PIN,5875,83000.0,83137,Toulon,83,,,83137000CM0203,,,6.0,,,,,,,,,,1,2.0,Appartement,90.0,1.0,,,,,,5.935076,43.120909,Toulon - Haute ville
2025-1090008,2025-12-23,2,Vente,246000.0,15.0,,RUE POMME DE PIN,5875,83000.0,83137,Toulon,83,,,83137000CM0203,,,5.0,,,,,,,,,,1,2.0,Appartement,25.0,1.0,,,,,,5.935076,43.120909,Toulon - Haute ville
2025-1090008,2025-12-23,2,Vente,246000.0,15.0,,RUE POMME DE PIN,5875,83000.0,83137,Toulon,83,,,83137000CM0203,,,1.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.935076,43.120909,Toulon - Haute ville
2025-1090008,2025-12-23,2,Vente,246000.0,15.0,,RUE POMME DE PIN,5875,83000.0,83137,Toulon,83,,,83137000CM0203,,,4.0,,,,,,,,,,1,2.0,Appartement,30.0,1.0,,,,,,5.935076,43.120909,Toulon - Haute ville
2025-1090008,2025-12-23,2,Vente,246000.0,15.0,,RUE POMME DE PIN,5875,83000.0,83137,Toulon,83,,,83137000CM0203,,,7.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.935076,43.120909,Toulon - Haute ville
2025-1090013,2025-12-18,1,Vente,130000.0,121.0,,AV DE LA RESISTANCE,6180,83000.0,83137,Toulon,83,,,83137000BR0542,,,25.0,,54.0,55.85,,,,,,,2,3.0,Dépendance,,0.0,,,,,,5.9465,43.117458,Toulon - Haute ville
2025-1090013,2025-12-18,1,Vente,130000.0,121.0,,AV DE LA RESISTANCE,6180,83000.0,83137,Toulon,83,,,83137000BR0542,,,25.0,,54.0,55.85,,,,,,,2,2.0,Appartement,55.0,3.0,,,,,,5.9465,43.117458,Toulon - Haute ville
2025-1090014,2025-12-18,1,Vente,86000.0,80.0,,AV AMIRAL DAVELUY,0210,83100.0,83137,Toulon,83,,,83137000CE0511,,,113.0,32.2,,,,,,,,,1,2.0,Appartement,32.0,1.0,,,,,,5.950633,43.121182,Toulon - Haute ville
2025-1090014,2025-12-18,1,Vente,86000.0,80.0,,AV AMIRAL DAVELUY,0210,83100.0,83137,Toulon,83,,,83137000CE0511,,,237.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.950633,43.121182,Toulon - Haute ville
2025-1090040,2025-12-17,1,Vente,130000.0,171.0,,RUE PIERRE BORIES,5755,83100.0,83137,Toulon,83,,,83137000BE0345,,,18.0,58.5,,,,,,,,,1,2.0,Appartement,54.0,3.0,,,,,,5.956996,43.123418,Toulon - Haute ville
2025-1090043,2025-12-30,1,Vente,96500.0,86.0,,RUE JACQUINOT,3775,83000.0,83137,Toulon,83,,,83137000AR0914,,,3.0,,,,,,,,,,1,2.0,Appartement,40.0,3.0,,,,,,5.944735,43.127438,Toulon - Haute ville
2025-1090044,2025-12-22,1,Vente,105000.0,86.0,,RUE JACQUINOT,3775,83000.0,83137,Toulon,83,,,83137000AR0914,,,5.0,44.46,,,,,,,,,1,2.0,Appartement,40.0,3.0,,,,,,5.944735,43.127438,Toulon - Haute ville
2025-1090046,2025-12-22,1,Vente,75000.0,86.0,,RUE JACQUINOT,3775,83000.0,83137,Toulon,83,,,83137000AR0914,,,6.0,46.23,,,,,,,,,1,2.0,Appartement,40.0,3.0,,,,,,5.944735,43.127438,Toulon - Haute ville
2025-1090064,2025-12-18,1,Vente,233900.0,26.0,,RUE TRUGUET,7010,83000.0,83137,Toulon,83,,,83137000CK0195,,,3.0,83.48,,,,,,,,,1,2.0,Appartement,88.0,3.0,,,,,,5.935029,43.1248,Toulon - Haute ville
2025-1090064,2025-12-18,1,Vente,233900.0,26.0,,RUE TRUGUET,7010,83000.0,83137,Toulon,83,,,83137000CK0195,,,3.0,83.48,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.935029,43.1248,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,80.0,4.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,80.0,4.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,80.0,4.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,80.0,4.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,80.0,4.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,80.0,4.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,80.0,4.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,80.0,4.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,80.0,4.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,80.0,4.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,80.0,4.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,80.0,4.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,80.0,4.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,80.0,4.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,80.0,4.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
2025-1090066,2025-12-12,1,Vente,,20.0,,BD ENSEIGNE DE VAISSEAU GUES,2605,83000.0,83137,Toulon,83,,,83137000BK0466,,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,8019.0,5.979994,43.114819,Toulon - Haute ville
